"","age","minutes","lvalue","total_market_value","goals","assists","seleccion","pos_Defensa","pos_Delantero","pos_Medio Centro","pos_Portero","equipo_0","equipo_1","equipo_2","value"
"322",37,1306,8e+05,395650000,0,0,1,0,0,0,1,0,0,1,1075000
"323",35,3307,2e+06,216750000,26,7,1,0,1,0,0,1,0,0,2e+06
"324",36,2374,2e+06,135280000,12,5,1,0,1,0,0,1,0,0,2250000
"325",38,2214,2250000,127180000,13,1,1,0,1,0,0,1,0,0,1400000
"326",32,895,1500000,65800000,0,0,1,1,0,0,0,1,0,0,1250000
"327",33,3473,1e+06,109850000,2,2,1,1,0,0,0,1,0,0,833333.333333333
"328",34,2422,833333.333333333,81680000,0,1,1,1,0,0,0,1,0,0,625000
"329",36,3659,625000,113850000,2,0,1,1,0,0,0,1,0,0,450000
"330",32,2790,6666666.66666667,131250000,2,2,1,1,0,0,0,1,0,0,4e+06
"331",33,2464,4e+06,104830000,0,0,1,1,0,0,0,1,0,0,2e+06
"332",34,196,750000,197250000,0,0,1,0,0,0,1,1,0,0,5e+05
"333",30,2565,7666666.66666667,3.59e+08,4,9,1,0,1,0,0,1,0,0,7e+06
"334",31,1745,7e+06,303600000,5,5,1,0,1,0,0,1,0,0,6500000
"335",33,793,6500000,141150000,2,1,1,0,1,0,0,1,0,0,4400000
"336",30,4590,7500000,1.79e+08,0,0,1,0,0,0,1,1,0,0,6500000
"337",31,2610,6500000,125350000,0,0,1,0,0,0,1,1,0,0,5333333.33333333
"338",33,3420,5333333.33333333,105700000,0,0,1,0,0,0,1,1,0,0,3666666.66666667
"339",34,596,1366666.66666667,54530000,1,0,1,0,0,1,0,1,0,0,550000
"340",35,1366,250000,23550000,0,0,0,0,0,0,1,1,0,0,1e+05
"341",34,1440,1e+06,96100000,0,0,1,0,0,0,1,1,0,0,433333.333333333
"342",26,1878,825000,24600000,10,2,1,0,1,0,0,1,0,0,9e+05
"343",27,1851,9e+05,16500000,8,2,1,0,1,0,0,1,0,0,850000
"344",29,2972,850000,16480000,14,3,1,0,1,0,0,1,0,0,675000
"345",33,223,3750000,1.01e+09,0,0,1,0,0,1,0,1,0,0,2500000
"346",33,3038,7666666.66666667,258350000,0,0,1,0,0,0,1,1,0,0,2500000
"347",34,2551,2500000,216150000,0,0,1,0,0,0,1,1,0,0,2500000
"348",36,3915,2500000,251400000,0,0,1,0,0,0,1,1,0,0,2633333.33333333
"349",34,1334,1e+06,467950000,0,1,1,1,0,0,0,0,0,1,333333.333333333
"350",35,2466,333333.333333333,171880000,2,2,1,1,0,0,0,1,0,0,250000
"351",37,2494,250000,73530000,0,0,1,1,0,0,0,1,0,0,4e+05
"352",33,1568,750000,211180000,0,0,0,0,0,0,1,0,0,1,3e+05
"353",34,630,3e+05,171880000,0,0,0,0,0,0,1,1,0,0,2e+05
"354",36,1530,2e+05,297500000,0,0,0,0,0,0,1,1,0,0,5e+05
"355",33,2955,2416666.66666667,207630000,0,0,1,0,0,0,1,1,0,0,2250000
"356",34,2758,2250000,217200000,0,0,1,0,0,0,1,1,0,0,1750000
"357",36,22776,1750000,228880000,1,0,1,0,0,0,1,1,0,0,9e+05
"358",34,2395,3e+06,291430000,4,2,1,1,0,0,0,1,0,0,1700000
"359",31,3360,1e+06,17980000,1,1,1,1,0,0,0,1,0,0,850000
"360",32,1770,850000,13850000,1,2,1,1,0,0,0,1,0,0,350000
"361",32,1525,4e+06,97400000,0,0,1,0,0,0,1,1,0,0,2e+06
"362",32,1525,4e+06,211180000,0,0,1,0,0,0,1,0,0,1,2e+06
"363",35,1166,333333.333333333,54700000,1,0,1,1,0,0,0,1,0,0,2e+05
"364",34,1612,250000,12350000,1,0,0,0,0,1,0,1,0,0,150000
"365",33,90,125000,18180000,0,0,1,0,0,0,1,1,0,0,2e+05
"366",34,169,2e+05,15180000,0,0,1,0,0,0,1,1,0,0,50000
"367",33,2324,250000,23550000,0,0,0,0,0,0,1,1,0,0,250000
"368",34,553,5e+05,108550000,0,1,0,1,0,0,0,1,0,0,333333.333333333
"369",37,1244,150000,64100000,0,2,0,1,0,0,0,1,0,0,1e+05
"370",30,1564,1500000,49180000,2,5,1,0,1,0,0,1,0,0,1500000
"371",31,90,1500000,30530000,0,0,1,0,1,0,0,1,0,0,7e+05
"372",31,1048,2.1e+07,617930000,3,3,1,0,0,1,0,1,0,0,14166666.6666667
"373",32,2537,14166666.6666667,606050000,7,9,1,0,0,1,0,1,0,0,6333333.33333333
"374",34,2516,6333333.33333333,127180000,5,8,1,0,0,1,0,1,0,0,4500000
"375",34,458,112500,20480000,0,0,1,0,0,1,0,1,0,0,75000
"376",31,3351,5666666.66666667,239230000,0,0,1,0,0,0,1,1,0,0,6e+06
"377",32,4020,6e+06,163550000,0,0,1,0,0,0,1,1,0,0,7750000
"378",34,2880,7750000,175280000,0,0,1,0,0,0,1,1,0,0,5333333.33333333
"379",34,1080,766666.666666667,49180000,0,0,0,0,0,0,1,1,0,0,5e+05
"380",35,2520,5e+05,30530000,0,1,0,0,0,0,1,1,0,0,250000
"381",37,3420,250000,31500000,0,0,0,0,0,0,1,1,0,0,250000
"382",32,3662,4e+07,1.03e+09,11,3,1,1,0,0,0,0,1,0,4.1e+07
"383",33,3828,4.1e+07,913750000,13,2,1,1,0,0,0,0,1,0,21500000
"384",35,1790,21500000,787300000,4,2,1,1,0,0,0,0,1,0,14250000
"385",33,2329,5e+06,643250000,1,6,1,1,0,0,0,0,0,1,4e+06
"386",34,2731,4e+06,654050000,1,4,1,1,0,0,0,0,0,1,2750000
"387",36,996,2750000,628400000,1,0,1,1,0,0,0,0,0,1,2e+06
"388",34,1170,2500000,300950000,0,0,1,0,0,0,1,1,0,0,2e+06
"389",35,1260,2e+06,347550000,0,0,1,0,0,0,1,1,0,0,1500000
"390",37,90,1500000,406600000,0,0,1,0,0,0,1,1,0,0,1100000
"391",33,1718,1100000,96100000,0,1,1,1,0,0,0,1,0,0,5e+05
"392",34,458,5e+05,53750000,1,0,1,1,0,0,0,1,0,0,9e+05
"393",31,1534,4500000,54700000,2,2,1,0,0,1,0,1,0,0,3500000
"394",37,62,150000,61400000,0,0,0,0,0,1,0,1,0,0,1e+05
"395",33,3374,21500000,1.2e+09,1,3,1,0,0,1,0,0,1,0,1.5e+07
"396",34,3234,1.5e+07,1.05e+09,0,2,1,0,0,1,0,0,1,0,1.1e+07
"397",36,2790,1.1e+07,1.04e+09,2,4,1,0,0,1,0,0,1,0,6e+06
"398",34,279,4500000,898600000,0,0,1,0,0,0,1,0,0,1,2333333.33333333
"399",35,120,2333333.33333333,806800000,0,0,1,0,0,0,1,0,0,1,1e+06
"400",30,3370,6.5e+07,1.2e+09,32,10,1,0,1,0,0,0,1,0,76666666.6666667
"401",31,2092,76666666.6666667,1.05e+09,23,4,1,0,1,0,0,0,1,0,6.5e+07
"402",33,769,6.5e+07,1.04e+09,6,1,1,0,1,0,0,0,1,0,4.3e+07
"403",29,2389,37666666.6666667,784880000,0,3,1,1,0,0,0,1,0,0,4e+07
"404",30,2806,4e+07,777330000,0,2,1,1,0,0,0,1,0,0,16666666.6666667
"405",32,3075,16666666.6666667,858230000,2,1,1,1,0,0,0,1,0,0,1.2e+07
"406",32,1289,18666666.6666667,578480000,1,0,1,0,0,1,0,0,0,1,12500000
"407",33,683,12500000,404330000,0,1,1,0,0,1,0,0,0,1,4750000
"408",33,3097,7e+05,12230000,1,1,0,1,0,0,0,1,0,0,333333.333333333
"409",35,3046,333333.333333333,16800000,1,0,0,1,0,0,0,1,0,0,3e+05
"410",32,1105,1500000,258350000,0,0,1,1,0,0,0,1,0,0,833333.333333333
"411",33,84,833333.333333333,102900000,0,1,1,1,0,0,0,1,0,0,750000
"412",35,714,750000,142950000,1,0,1,1,0,0,0,1,0,0,6e+05
"413",35,1247,1e+06,70500000,1,0,0,0,0,1,0,1,0,0,5e+05
"414",36,162,5e+05,62080000,1,2,0,0,0,1,0,1,0,0,250000
"415",32,1947,4250000,131250000,4,4,1,1,0,0,0,1,0,0,3750000
"416",33,2693,3750000,104830000,2,3,1,1,0,0,0,1,0,0,2833333.33333333
"417",35,2107,2833333.33333333,154650000,2,1,1,1,0,0,0,1,0,0,2e+06
"418",31,2902,6e+05,18180000,0,0,1,0,0,0,1,1,0,0,550000
"419",28,2666,6e+06,303500000,2,1,0,1,0,0,0,1,0,0,6333333.33333333
"420",29,1222,6333333.33333333,244450000,1,0,0,1,0,0,0,1,0,0,1e+07
"421",31,3071,1e+07,207700000,1,1,0,1,0,0,0,1,0,0,6500000
"422",31,2653,24500000,513450000,12,8,1,0,1,0,0,1,0,0,17500000
"423",32,2082,17500000,427800000,8,3,1,0,1,0,0,1,0,0,8500000
"424",34,1067,8500000,278850000,4,1,1,0,1,0,0,1,0,0,5166666.66666667
"425",32,447,4666666.66666667,113250000,0,0,1,0,0,1,0,1,0,0,2500000
"426",31,1710,6e+06,1.03e+09,0,0,1,0,0,0,1,0,1,0,5e+06
"427",34,990,3e+06,238100000,0,0,1,0,0,0,1,1,0,0,2e+06
"428",35,3315,1e+06,104300000,0,0,0,0,0,0,1,1,0,0,1100000
"429",34,3236,9e+05,112450000,0,1,1,0,0,0,1,1,0,0,666666.666666667
"430",35,2520,666666.666666667,109700000,0,0,1,0,0,0,1,1,0,0,8e+05
"431",32,562,1.6e+07,1.17e+09,0,0,1,1,0,0,0,0,1,0,12500000
"432",33,2302,12500000,189330000,0,1,1,1,0,0,0,1,0,0,6333333.33333333
"433",35,1845,6333333.33333333,193850000,1,1,1,1,0,0,0,1,0,0,3250000
"434",34,918,1250000,46630000,2,1,1,0,1,0,0,1,0,0,712500
"435",32,90,1e+06,617930000,0,0,1,0,0,0,1,1,0,0,8e+05
"436",33,529,8e+05,606050000,0,0,1,0,0,0,1,1,0,0,8e+05
"437",35,44,8e+05,663900000,0,0,1,0,0,0,1,1,0,0,516666.666666667
"438",33,1393,5e+06,385830000,0,0,1,0,0,0,1,1,0,0,4500000
"439",34,90,4500000,331030000,0,0,1,0,0,0,1,1,0,0,2e+06
"440",32,3571,42500000,1.03e+09,4,8,1,0,0,1,0,0,1,0,3e+07
"441",33,2631,3e+07,913750000,5,8,1,0,0,1,0,0,1,0,17500000
"442",35,3721,17500000,787300000,6,6,1,0,0,1,0,0,1,0,1.1e+07
"443",31,4023,1.2e+08,1.2e+09,51,22,1,0,1,0,0,0,1,0,173333333.333333
"444",32,3810,173333333.333333,930930000,31,27,1,0,1,0,0,0,1,0,1.45e+08
"445",33,4192,1.45e+08,817500000,38,14,1,0,1,0,0,0,1,0,1.06e+08
"446",33,4440,10833333.3333333,617930000,0,0,1,0,0,0,1,1,0,0,6833333.33333333
"447",34,4320,6833333.33333333,606050000,0,0,1,0,0,0,1,1,0,0,6e+06
"448",36,4170,6e+06,663900000,0,1,1,0,0,0,1,1,0,0,3766666.66666667
"449",30,3481,7e+06,113250000,13,10,1,0,1,0,0,1,0,0,7500000
"450",31,1701,7500000,71880000,4,2,1,0,1,0,0,1,0,0,7e+06
"451",34,1275,1250000,183200000,1,0,1,1,0,0,0,1,0,0,666666.666666667
"452",35,945,666666.666666667,62080000,1,2,1,1,0,0,0,1,0,0,375000
"453",30,0,1125000,70650000,0,0,1,0,0,0,1,1,0,0,1e+06
"454",31,270,1e+06,106300000,0,0,1,0,0,0,1,1,0,0,350000
"455",33,180,350000,95080000,0,0,1,0,0,0,1,1,0,0,250000
"456",32,3169,19250000,459050000,14,10,1,0,1,0,0,0,0,1,2.4e+07
"457",33,3539,2.4e+07,392730000,19,14,1,0,1,0,0,0,0,1,1.4e+07
"458",35,2424,1.4e+07,395650000,13,5,1,0,1,0,0,0,0,1,9666666.66666667
"459",34,945,1500000,385830000,0,0,1,1,0,0,0,1,0,0,583333.333333333
"460",32,1555,2166666.66666667,54700000,3,0,1,0,0,1,0,1,0,0,6e+05
"461",31,1892,14333333.3333333,143750000,2,4,1,0,0,1,0,1,0,0,7e+06
"462",33,1891,2e+06,189250000,4,3,1,0,0,1,0,1,0,0,1200000
"463",33,1236,6e+06,305400000,0,4,1,0,0,1,0,1,0,0,4333333.33333333
"464",33,2475,1250000,1.13e+08,4,1,1,1,0,0,0,1,0,0,1e+06
"465",34,3240,3e+05,64680000,0,0,0,0,0,0,1,1,0,0,3e+05
"466",37,1118,2e+06,240250000,6,1,1,0,1,0,0,1,0,0,1e+06
"467",38,241,1e+06,211750000,1,0,1,0,1,0,0,1,0,0,1e+06
"468",40,539,1e+05,45700000,1,0,0,0,1,0,0,1,0,0,1e+05
"469",33,3298,1.4e+07,1.01e+09,0,1,1,1,0,0,0,1,0,0,1e+07
"470",34,2725,1e+07,874150000,1,1,1,1,0,0,0,1,0,0,7333333.33333333
"471",36,9933,7333333.33333333,889200000,11,4,1,1,0,0,0,0,1,0,4650000
"472",33,2738,10500000,871050000,1,2,1,1,0,0,0,1,0,0,1e+07
"473",34,201,1e+07,661880000,1,0,1,1,0,0,0,1,0,0,6250000
"474",36,1786,6250000,633300000,0,2,1,1,0,0,0,1,0,0,3e+06
"475",31,3444,1.4e+07,302900000,1,8,1,0,0,1,0,1,0,0,1e+07
"476",32,4598,1e+07,320330000,1,13,1,0,0,1,0,1,0,0,1e+07
"477",34,2781,1e+07,450300000,1,1,1,0,0,1,0,1,0,0,6500000
"478",35,1534,3e+05,12350000,7,0,1,0,1,0,0,1,0,0,225000
"479",34,338,5e+05,145400000,0,0,1,0,0,0,1,1,0,0,350000
"480",31,977,26333333.3333333,871050000,2,0,1,0,0,1,0,1,0,0,23666666.6666667
"481",32,978,23666666.6666667,661880000,0,1,1,0,0,1,0,1,0,0,9375000
"482",34,393,9375000,228880000,0,2,1,0,0,1,0,1,0,0,3833333.33333333
"483",33,1173,1e+07,104830000,1,1,1,0,0,1,0,1,0,0,1500000
"484",32,1628,1200000,54530000,5,2,0,0,1,0,0,1,0,0,9e+05
"485",33,3420,9e+06,3.59e+08,0,0,1,0,0,0,1,1,0,0,5e+06
"486",34,2209,5e+06,303600000,0,0,1,0,0,0,1,1,0,0,4500000
"487",36,3353,4500000,334900000,0,0,1,0,0,0,1,1,0,0,2850000
"488",31,840,3e+06,302900000,0,0,1,0,0,0,1,1,0,0,3e+06
"489",32,540,3e+06,320330000,0,0,1,0,0,0,1,1,0,0,2750000
"490",34,630,2750000,450300000,0,0,1,0,0,0,1,1,0,0,1750000
"491",32,712,3166666.66666667,229250000,5,2,1,0,1,0,0,1,0,0,1166666.66666667
"492",32,1875,6e+05,83230000,2,3,1,0,0,1,0,1,0,0,5e+05
"493",31,1618,2e+06,3.1e+08,0,1,1,0,0,1,0,1,0,0,2500000
"494",32,593,2500000,272180000,0,0,1,0,0,1,0,1,0,0,2250000
"495",29,2435,9750000,429400000,0,1,1,1,0,0,0,1,0,0,1.5e+07
"496",30,3881,1.5e+07,398950000,4,2,1,1,0,0,0,1,0,0,9e+06
"497",32,1343,9e+06,373250000,0,1,1,1,0,0,0,1,0,0,7e+06
"498",32,1005,9e+05,21280000,0,0,1,0,0,1,0,1,0,0,350000
"499",34,1596,350000,28350000,1,1,1,0,0,1,0,1,0,0,3e+05
"500",29,1814,1.2e+07,429400000,1,5,1,1,0,0,0,1,0,0,1.4e+07
"501",30,2043,1.4e+07,398950000,2,1,1,1,0,0,0,1,0,0,9e+06
"502",32,1284,9e+06,373250000,2,2,1,1,0,0,0,1,0,0,7e+06
"503",24,2079,225000,871050000,3,3,1,0,1,0,0,1,0,0,175000
"504",32,2081,5500000,106550000,0,0,1,0,0,0,1,1,0,0,2750000
"505",33,2700,2750000,102730000,0,0,1,0,0,0,1,1,0,0,2e+06
"506",31,119,1200000,54400000,0,0,1,0,1,0,0,1,0,0,825000
"507",30,1856,2375000,86700000,1,4,0,0,0,1,0,1,0,0,2166666.66666667
"508",31,0,1e+06,67500000,0,0,1,0,0,0,1,1,0,0,450000
"509",34,113,4e+05,18550000,0,0,1,0,0,0,1,1,0,0,312500
"510",36,1052,366666.666666667,97400000,4,1,1,0,1,0,0,1,0,0,3e+05
"511",37,1107,3e+05,73630000,2,0,1,0,1,0,0,1,0,0,3e+05
"512",29,1752,4e+06,3.6e+07,0,0,1,0,0,1,0,1,0,0,2666666.66666667
"513",32,2560,1500000,11630000,0,2,1,0,0,1,0,1,0,0,783333.333333333
"514",32,1986,5e+06,240100000,0,1,1,1,0,0,0,1,0,0,2666666.66666667
"515",31,607,5500000,797600000,0,0,1,0,0,0,1,0,1,0,5333333.33333333
"516",32,1590,5333333.33333333,670450000,0,0,1,0,0,0,1,0,1,0,3500000
"517",33,2875,3e+06,67500000,2,0,1,1,0,0,0,1,0,0,1633333.33333333
"518",34,1611,1633333.33333333,130050000,2,1,1,1,0,0,0,1,0,0,750000
"519",33,0,7e+05,248950000,0,0,1,0,0,0,1,0,0,1,733333.333333333
"520",34,0,733333.333333333,208680000,0,0,1,0,0,0,1,0,0,1,350000
"521",31,2523,2166666.66666667,122100000,3,2,0,0,0,1,0,1,0,0,1250000
"522",32,496,1250000,122650000,0,1,0,0,0,1,0,1,0,0,9e+05
"523",30,135,850000,24600000,0,0,1,1,0,0,0,1,0,0,1e+06
"524",30,1008,5666666.66666667,264300000,1,1,1,0,1,0,0,1,0,0,4e+06
"525",31,298,4e+06,254700000,0,0,1,0,1,0,0,1,0,0,2500000
"526",30,2083,2250000,313400000,3,9,1,0,0,1,0,1,0,0,2750000
"527",31,193,2750000,208980000,1,1,1,0,0,1,0,1,0,0,2e+06
"528",29,1742,4625000,168050000,1,1,1,0,0,1,0,1,0,0,3500000
"529",30,1351,3500000,135130000,0,4,1,0,0,1,0,1,0,0,2500000
"530",31,917,3e+06,168050000,7,4,1,0,1,0,0,1,0,0,3e+06
"531",32,1383,3e+06,135130000,3,2,1,0,1,0,0,1,0,0,1583333.33333333
"532",31,1777,3500000,143750000,0,2,1,1,0,0,0,1,0,0,2750000
"533",34,1738,6e+05,15180000,3,4,1,0,1,0,0,1,0,0,3e+05
"534",36,2271,3e+05,19230000,0,2,1,0,1,0,0,1,0,0,2e+05
"535",31,761,2333333.33333333,194350000,1,1,1,1,0,0,0,1,0,0,2500000
"536",31,761,2333333.33333333,94950000,1,1,1,1,0,0,0,1,0,0,2500000
"537",32,1459,2500000,71780000,0,1,1,1,0,0,0,1,0,0,1250000
"538",30,90,833333.333333333,264300000,0,0,1,0,0,0,1,1,0,0,750000
"539",31,0,750000,254700000,0,0,1,0,0,0,1,1,0,0,625000
"540",33,703,625000,300750000,0,0,1,0,0,0,1,1,0,0,4e+05
"541",31,2398,7e+06,3.59e+08,5,5,1,0,0,1,0,1,0,0,7e+06
"542",32,2745,7e+06,303600000,4,3,1,0,0,1,0,1,0,0,6500000
"543",34,1094,6500000,334900000,0,0,1,0,0,1,0,1,0,0,4650000
"544",31,2247,1250000,3.6e+07,0,0,1,1,0,0,0,1,0,0,883333.333333333
"545",32,2383,883333.333333333,21800000,0,1,1,1,0,0,0,1,0,0,750000
"546",34,1314,750000,21350000,0,0,1,1,0,0,0,1,0,0,6e+05
"547",28,3431,6.5e+07,1.03e+09,1,6,1,0,0,1,0,0,1,0,8e+07
"548",29,3569,8e+07,913750000,6,9,1,0,0,1,0,0,1,0,6e+07
"549",31,3193,6e+07,787300000,3,12,1,0,0,1,0,0,1,0,4.9e+07
"550",29,601,5e+05,17250000,0,1,1,1,0,0,0,1,0,0,5e+05
"551",26,3432,6166666.66666667,239230000,4,1,1,1,0,0,0,1,0,0,9250000
"552",27,3207,9250000,163550000,3,0,1,1,0,0,0,1,0,0,2e+07
"553",29,2083,2e+07,175280000,2,0,1,1,0,0,0,1,0,0,15250000
"554",35,1665,1833333.33333333,221300000,0,0,1,1,0,0,0,1,0,0,1250000
"555",35,1665,1833333.33333333,385830000,0,0,1,1,0,0,0,1,0,0,1250000
"556",36,0,1250000,331030000,0,0,1,1,0,0,0,1,0,0,375000
"557",30,4237,4.5e+07,1.2e+09,5,10,1,0,0,1,0,0,1,0,5.6e+07
"558",31,2111,5.6e+07,930930000,1,5,1,0,0,1,0,0,1,0,37500000
"559",33,3090,37500000,418250000,8,5,1,0,0,1,0,0,0,1,1.5e+07
"560",31,1669,3250000,303500000,0,1,0,1,0,0,0,1,0,0,2500000
"561",32,817,2500000,244450000,0,2,0,1,0,0,0,1,0,0,2e+06
"562",33,2236,2e+06,45700000,0,4,0,1,0,0,0,1,0,0,1300000
"563",27,1137,6666666.66666667,264300000,3,3,1,0,1,0,0,1,0,0,4500000
"564",28,1669,4500000,254700000,7,8,1,0,1,0,0,1,0,0,5500000
"565",30,1014,5500000,300750000,3,5,1,0,1,0,0,1,0,0,5850000
"566",32,270,250000,254700000,0,0,1,0,0,0,1,1,0,0,150000
"567",31,3480,2333333.33333333,145400000,0,1,1,0,0,0,1,1,0,0,4e+06
"568",34,984,9e+05,52750000,1,1,1,0,0,1,0,1,0,0,8e+05
"569",33,1571,10666666.6666667,617930000,0,0,1,1,0,0,0,1,0,0,7500000
"570",32,718,9e+06,797600000,0,0,1,1,0,0,0,0,1,0,8333333.33333333
"571",34,920,5e+05,12350000,0,0,1,0,0,1,0,1,0,0,3e+05
"572",30,2606,3666666.66666667,239230000,2,4,1,1,0,0,0,1,0,0,4e+06
"573",31,2984,4e+06,163550000,3,1,1,1,0,0,0,1,0,0,3750000
"574",30,1527,1.3e+07,529100000,2,3,1,0,1,0,0,1,0,0,7833333.33333333
"575",30,1970,6250000,34530000,0,5,1,1,0,0,0,1,0,0,4666666.66666667
"576",33,1082,2750000,32880000,2,0,1,1,0,0,0,1,0,0,5e+05
"577",35,2180,325000,21100000,0,0,0,0,0,0,1,1,0,0,566666.666666667
"578",36,450,566666.666666667,19400000,0,1,0,0,0,0,1,1,0,0,425000
"579",38,0,425000,15980000,0,0,0,0,0,0,1,1,0,0,3e+05
"580",31,2232,10833333.3333333,211180000,9,7,1,0,1,0,0,0,0,1,5e+06
"581",33,2767,5e+05,17980000,2,0,1,0,0,1,0,1,0,0,275000
"582",34,3040,275000,13850000,1,0,1,0,0,1,0,1,0,0,150000
"583",29,2168,2.1e+07,529100000,6,2,1,0,1,0,0,1,0,0,2e+07
"584",30,1449,2e+07,420300000,2,4,1,0,1,0,0,1,0,0,16500000
"585",32,1838,16500000,511200000,3,3,1,0,1,0,0,1,0,0,1.1e+07
"586",28,180,2750000,1.13e+08,0,0,1,0,0,0,1,1,0,0,3333333.33333333
"587",33,4410,1500000,370350000,0,0,1,0,0,0,1,1,0,0,1066666.66666667
"588",34,3274,7e+06,267550000,3,2,1,1,0,0,0,1,0,0,3187500
"589",35,2925,3187500,247780000,2,2,1,1,0,0,0,1,0,0,1750000
"590",37,4489,1750000,323200000,3,1,1,1,0,0,0,1,0,0,1350000
"591",30,681,6e+06,197250000,0,0,1,0,0,1,0,1,0,0,7e+06
"592",31,2160,8e+06,3.1e+08,0,0,1,0,0,0,1,1,0,0,8e+06
"593",32,1658,8e+06,404330000,0,0,1,0,0,0,1,0,0,1,6e+06
"594",31,0,9e+05,67550000,0,0,1,1,0,0,0,1,0,0,5e+05
"595",31,3290,3e+07,871050000,3,3,1,0,0,1,0,1,0,0,3e+07
"596",32,2885,3e+07,661880000,1,2,1,0,0,1,0,1,0,0,2e+07
"597",32,90,275000,131250000,0,1,0,0,0,0,1,1,0,0,250000
"598",33,990,250000,104830000,0,1,0,0,0,0,1,1,0,0,250000
"599",35,2610,250000,154650000,0,0,0,0,0,0,1,1,0,0,750000
"600",32,1488,4333333.33333333,784880000,1,2,1,1,0,0,0,1,0,0,3500000
"601",34,2239,9e+05,34530000,1,2,0,0,0,1,0,1,0,0,6e+05
"602",35,3024,6e+05,20950000,5,0,0,0,0,1,0,1,0,0,2e+05
"603",37,1847,2e+05,32880000,1,1,0,0,0,1,0,1,0,0,1e+05
"604",32,1980,3750000,197250000,0,0,1,0,0,0,1,1,0,0,3666666.66666667
"605",33,1795,3666666.66666667,231700000,0,1,1,0,0,0,1,1,0,0,5e+06
"606",35,333,5e+06,430750000,0,0,1,0,0,0,1,1,0,0,4150000
"607",35,3060,1500000,1.17e+09,0,0,1,0,0,0,1,0,1,0,1e+06
"608",35,3060,1500000,49180000,0,0,1,0,0,0,1,1,0,0,1e+06
"609",36,810,1e+06,102900000,0,0,1,0,0,0,1,1,0,0,625000
"610",32,2593,2266666.66666667,367680000,1,3,1,1,0,0,0,1,0,0,3e+06
"611",33,2149,3e+06,291430000,0,1,1,1,0,0,0,1,0,0,1166666.66666667
"612",30,3375,2.6e+07,659050000,3,2,1,1,0,0,0,0,0,1,2e+07
"613",31,2325,2e+07,607650000,3,0,1,1,0,0,0,0,0,1,1.9e+07
"614",31,280,5e+05,83230000,0,0,1,0,0,0,1,1,0,0,566666.666666667
"615",31,1687,2333333.33333333,578480000,1,0,1,1,0,0,0,0,0,1,2500000
"616",31,1662,1e+06,138600000,1,0,1,1,0,0,0,1,0,0,1e+06
"617",36,3420,1250000,195700000,0,1,1,0,0,0,1,1,0,0,666666.666666667
"618",37,4223,666666.666666667,156050000,0,0,1,0,0,0,1,1,0,0,1e+06
"619",31,1228,2e+06,83230000,1,1,1,0,0,1,0,1,0,0,1500000
"620",31,485,3083333.33333333,112950000,0,0,1,1,0,0,0,1,0,0,2112500
"621",33,303,2112500,93050000,0,0,1,1,0,0,0,1,0,0,1200000
"622",31,900,1066666.66666667,291150000,0,0,1,0,0,0,1,0,0,1,7e+05
"623",36,1266,2e+05,13730000,0,0,0,1,0,0,0,1,0,0,2e+05
"624",30,90,875000,1.13e+08,0,0,0,1,0,0,0,1,0,0,750000
"625",31,368,2e+06,97400000,0,0,1,1,0,0,0,1,0,0,883333.333333333
"626",32,2599,19333333.3333333,871050000,10,5,1,0,1,0,0,1,0,0,2.1e+07
"627",33,392,2.1e+07,661880000,0,0,1,0,1,0,0,1,0,0,12666666.6666667
"628",35,467,12666666.6666667,547780000,1,0,1,0,1,0,0,0,0,1,4125000
"629",30,1524,4e+05,20480000,0,1,1,1,0,0,0,1,0,0,225000
"630",31,2466,1.2e+07,240250000,9,4,1,0,1,0,0,1,0,0,8e+06
"631",32,3584,8e+06,211750000,15,2,1,0,1,0,0,1,0,0,7500000
"632",34,2389,7500000,204150000,10,1,1,0,1,0,0,1,0,0,5500000
"633",32,835,1250000,197250000,0,0,1,1,0,0,0,1,0,0,2833333.33333333
"634",32,3765,3375000,503150000,7,8,1,0,0,1,0,1,0,0,3166666.66666667
"635",33,2648,3166666.66666667,400400000,3,3,1,0,0,1,0,1,0,0,2750000
"636",35,1002,2750000,30950000,1,1,1,0,0,1,0,1,0,0,1433333.33333333
"637",30,1955,4500000,429400000,0,1,1,0,0,1,0,1,0,0,4e+06
"638",31,2404,4e+06,398950000,2,2,1,0,0,1,0,1,0,0,3250000
"639",33,1512,3250000,373250000,3,1,1,0,0,1,0,1,0,0,2200000
"640",34,2812,2500000,56580000,11,7,1,0,1,0,0,1,0,0,1e+06
"641",36,2176,1e+06,122650000,14,2,1,0,1,0,0,1,0,0,9e+05
"642",30,1130,1.2e+07,258350000,5,1,1,0,1,0,0,1,0,0,1e+07
"643",31,348,1e+07,219580000,3,0,1,0,1,0,0,1,0,0,5e+06
"644",35,4825,2e+06,323200000,37,11,1,0,1,0,0,1,0,0,1550000
"645",29,3703,15666666.6666667,643250000,6,1,1,0,0,1,0,0,0,1,26600000
"646",30,3216,26600000,654050000,4,5,1,0,0,1,0,0,0,1,29500000
"647",32,5838,29500000,628400000,7,4,1,0,0,1,0,0,0,1,19250000
"648",29,3053,34333333.3333333,643250000,21,13,1,0,0,1,0,0,0,1,4e+07
"649",30,2120,4e+07,654050000,12,7,1,0,0,1,0,0,0,1,4.5e+07
"650",32,3366,4.5e+07,628400000,11,14,1,0,0,1,0,0,0,1,28500000
